timestamp,birdID
719174953,010C10D28B
719174953,010C10D28B
719174954,010C10D28B
719174954,010C10D28B
719174958,010C10D28B
719174959,010C10D28B
719175621,010C11809B
719175622,010C11809B
719175650,010C11809B
719175650,010C11809B
719175651,010C11809B
719175652,010C11809B
719175652,010C11809B
719175653,010C11809B
719175653,010C11809B
719175654,010C11809B
719175655,010C11809B
719175655,010C11809B
719175656,010C11809B
719175656,010C11809B
719175657,010C11809B
719175658,010C11809B
719175658,010C11809B
719175659,010C11809B
719175700,010C11809B
719175700,010C11809B
719175701,010C11809B
719175702,010C11809B
719175703,010C11809B
719175703,010C11809B
719175704,010C11809B
719175704,010C11809B
719175705,010C11809B
719175706,010C11809B
719175706,010C11809B
719175707,010C11809B
719175707,010C11809B
719175708,010C11809B
719175709,010C11809B
719175709,010C11809B
719175710,010C11809B
719175711,010C11809B
719175711,010C11809B
719175712,010C11809B
719175712,010C11809B
719175713,010C11809B
719175714,010C11809B
719175714,010C11809B
719175715,010C11809B
719175715,010C11809B
719175716,010C11809B
719175717,010C11809B
719175717,010C11809B
719175718,010C11809B
719175718,010C11809B
719175719,010C11809B
719175720,010C11809B
719175720,010C11809B
719175721,010C11809B
719175721,010C11809B
719175722,010C11809B
719175723,010C11809B
719175723,010C11809B
719175724,010C11809B
719175725,010C11809B
719175725,010C11809B
719175726,010C11809B
719175726,010C11809B
719175727,010C11809B
719175728,010C11809B
719175728,010C11809B
719175729,010C11809B
719175729,010C11809B
719175730,010C11809B
719175731,010C11809B
719175731,010C11809B
719175732,010C11809B
719175732,010C11809B
719175733,010C11809B
719175734,010C11809B
719175734,010C11809B
719175735,010C11809B
719175736,010C11809B
719175736,010C11809B
719175737,010C11809B
719175737,010C11809B
719175738,010C11809B
719175739,010C11809B
719175739,010C11809B
719175740,010C11809B
719175740,010C11809B
719175741,010C11809B
719175742,010C11809B
719175742,010C11809B
719175743,010C11809B
719175743,010C11809B
719175744,010C11809B
719175745,010C11809B
719175752,010C11809B
719175753,010C11809B
719175753,010C11809B
719175754,010C11809B
719175755,010C11809B
719175755,010C11809B
719175756,010C11809B
719175756,010C11809B
719175757,010C11809B
719175758,010C11809B
719175758,010C11809B
719175759,010C11809B
719175759,010C11809B
719175800,010C11809B
719175801,010C11809B
719175801,010C11809B
719175802,010C11809B
719175802,010C11809B
719175803,010C11809B
719175804,010C11809B
719175804,010C11809B
719175805,010C11809B
719175806,010C11809B
719175806,010C11809B
719175807,010C11809B
719175807,010C11809B
719175808,010C11809B
719175809,010C11809B
719175809,010C11809B
719175810,010C11809B
719175810,010C11809B
719175811,010C11809B
719175812,010C11809B
719175812,010C11809B
719175813,010C11809B
719175813,010C11809B
719175814,010C11809B
719175815,010C11809B
719175815,010C11809B
719175816,010C11809B
719175816,010C11809B
719175817,010C11809B
719175818,010C11809B
719175818,010C11809B
719175856,010C11809B
719175900,010C11809B
719175901,010C11809B
719175901,010C11809B
719175902,010C11809B
719175904,010C11809B
719175905,010C11809B
719175906,010C11809B
719175906,010C11809B
719175907,010C11809B
719175908,010C11809B
719175908,010C11809B
719175909,010C11809B
719175940,010C112145
719175940,010C112145
719175941,010C112145
719175942,010C112145
719175942,010C112145
719175943,010C112145
719175943,010C112145
719184343,010C117024
719184346,010C117024
719184347,010C117024
719184348,010C117024
719184348,010C117024
719184349,010C117024
719184349,010C117024
719184350,010C117024
719184351,010C117024
719184351,010C117024
719184352,010C117024
719184352,010C117024
719184353,010C117024
719184354,010C117024
719184354,010C117024
719184355,010C117024
719184355,010C117024
719184356,010C117024
719184357,010C117024
719184357,010C117024
719184358,010C117024
719184359,010C117024
719184359,010C117024
719184400,010C117024
719184400,010C117024
719184401,010C117024
719184438,010C117024
719184439,010C117024
719184439,010C117024
719184448,010C117024
719184448,010C117024
719184449,010C117024
719184449,010C117024
719184450,010C117024
719184451,010C117024
719184452,010C117024
719184452,010C117024
719184454,010C117024
719184454,010C117024
719184455,010C117024
719184455,010C117024
719184500,010C117024
719184504,010C117024
719184506,010C117024
719184507,010C117024
719184508,010C117024
719184508,010C117024
719184509,010C117024
719184510,010C117024
719184510,010C117024
719184511,010C117024
719184511,010C117024
719184512,010C117024
719184513,010C117024
719184513,010C117024
719184514,010C117024
719184514,010C117024
719184515,010C117024
719184516,010C117024
719184516,010C117024
719184517,010C117024
719184518,010C117024
719184518,010C117024
719184519,010C117024
719184519,010C117024
719184520,010C117024
719184521,010C117024
719184521,010C117024
719184522,010C117024
719184522,010C117024
719184523,010C117024
719184524,010C117024
719184524,010C117024
719184525,010C117024
719184525,010C117024
719184526,010C117024
719184527,010C117024
719184527,010C117024
719184528,010C117024
719184529,010C117024
719184529,010C117024
719184530,010C117024
719184530,010C117024
719184531,010C117024
719184532,010C117024
719184532,010C117024
719184533,010C117024
719184533,010C117024
719184534,010C117024
719184535,010C117024
719184535,010C117024
719184536,010C117024
719184536,010C117024
719184537,010C117024
719184538,010C117024
719184538,010C117024
719184546,010C117024
719184546,010C117024
719184547,010C117024
719184547,010C117024
719184548,010C117024
719184549,010C117024
719184549,010C117024
719184550,010C117024
719190531,010C11BBA6
719190532,010C11BBA6
719190533,010C11BBA6
719190534,010C11BBA6
719190534,010C11BBA6
719190535,010C11BBA6
719190536,010C11BBA6
719190536,010C11BBA6
719190537,010C11BBA6
719190537,010C11BBA6
719190538,010C11BBA6
719190539,010C11BBA6
719190539,010C11BBA6
719190540,010C11BBA6
719190541,010C11BBA6
719190541,010C11BBA6
719190542,010C11BBA6
719190544,010C11BBA6
719190545,010C11BBA6
719190546,010C11BBA6
719190546,010C11BBA6
719190548,010C11BBA6
719190548,010C11BBA6
719190550,010C11BBA6
719190550,010C11BBA6
719190551,010C11BBA6
719190552,010C11BBA6
719190553,010C11BBA6
719190554,010C11BBA6
719190555,010C11BBA6
719190555,010C11BBA6
719190556,010C11BBA6
719190556,010C11BBA6
719190557,010C11BBA6
719190558,010C11BBA6
719190558,010C11BBA6
719190601,010C11BBA6
719190602,010C11BBA6
719190603,010C11BBA6
719190603,010C11BBA6
719190604,010C11BBA6
719190605,010C11BBA6
719190605,010C11BBA6
719190606,010C11BBA6
719190606,010C11BBA6
719190607,010C11BBA6
719190608,010C11BBA6
719190608,010C11BBA6
719190609,010C11BBA6
719190609,010C11BBA6
719190614,010C11BBA6
719190614,010C11BBA6
719190615,010C11BBA6
719190616,010C11BBA6
719190616,010C11BBA6
719190617,010C11BBA6
719190618,010C11BBA6
719190619,010C11BBA6
719190619,010C11BBA6
719190620,010C11BBA6
719190620,010C11BBA6
719190621,010C11BBA6
719190622,010C11BBA6
719190622,010C11BBA6
719190623,010C11BBA6
719190624,010C11BBA6
719190624,010C11BBA6
719190625,010C11BBA6
719190625,010C11BBA6
719190626,010C11BBA6
719190627,010C11BBA6
719190627,010C11BBA6
719190628,010C11BBA6
719190629,010C11BBA6
719190630,010C11BBA6
719190631,010C11BBA6
719190632,010C11BBA6
719190633,010C11BBA6
719190633,010C11BBA6
719190634,010C11BBA6
719190635,010C11BBA6
719190636,010C11BBA6
719190636,010C11BBA6
719190637,010C11BBA6
719190637,010C11BBA6
719190638,010C11BBA6
719190639,010C11BBA6
719190640,010C11BBA6
719190640,010C11BBA6
719190641,010C11BBA6
719190642,010C11BBA6
719190643,010C11BBA6
719190643,010C11BBA6
719190644,010C11BBA6
719190645,010C11BBA6
719190645,010C11BBA6
719190646,010C11BBA6
719190646,010C11BBA6
719190648,010C11BBA6
719190648,010C11BBA6
719190649,010C11BBA6
719190649,010C11BBA6
719190650,010C11BBA6
719190651,010C11BBA6
719190651,010C11BBA6
719190652,010C11BBA6
719190653,010C11BBA6
719190653,010C11BBA6
719190654,010C11BBA6
719190654,010C11BBA6
719190655,010C11BBA6
719190656,010C11BBA6
719190656,010C11BBA6
719190657,010C11BBA6
719190657,010C11BBA6
719190658,010C11BBA6
719190659,010C11BBA6
719190659,010C11BBA6
719190700,010C11BBA6
719190700,010C11BBA6
719190701,010C11BBA6
719190702,010C11BBA6
719190702,010C11BBA6
719190704,010C11BBA6
719190704,010C11BBA6
719190705,010C11BBA6
719190705,010C11BBA6
719190706,010C11BBA6
719190707,010C11BBA6
719190707,010C11BBA6
719190708,010C11BBA6
719190709,010C11BBA6
719190709,010C11BBA6
719190710,010C11BBA6
719190711,010C11BBA6
719190711,010C11BBA6
719190712,010C11BBA6
719190712,010C11BBA6
719190713,010C11BBA6
719190714,010C11BBA6
719190714,010C11BBA6
719190715,010C11BBA6
719190715,010C11BBA6
719190716,010C11BBA6
719190716,010C11BBA6
719190717,010C11BBA6
719190718,010C11BBA6
719190718,010C11BBA6
719190719,010C11BBA6
719190719,010C11BBA6
719190720,010C11BBA6
719190721,010C11BBA6
719190728,010C11BBA6
719190730,010C11BBA6
719190731,010C11BBA6
719190731,010C11BBA6
719190732,010C11BBA6
719191546,010C11A61E
719191549,010C11A61E
719191550,010C11A61E
719191550,010C11A61E
719191551,010C11A61E
719191552,010C11A61E
719191552,010C11A61E
719191553,010C11A61E
719191554,010C11A61E
719191555,010C11A61E
719191555,010C11A61E
719191558,010C11A61E
719191601,010C11A61E
719191601,010C11A61E
719191602,010C11A61E
719191603,010C11A61E
719191603,010C11A61E
719191604,010C11A61E
719191604,010C11A61E
719191605,010C11A61E
719191606,010C11A61E
719191606,010C11A61E
719191607,010C11A61E
719191607,010C11A61E
719191608,010C11A61E
719191609,010C11A61E
719191609,010C11A61E
719191610,010C11A61E
719191611,010C11A61E
719191611,010C11A61E
719191612,010C11A61E
719191612,010C11A61E
719191613,010C11A61E
719191614,010C11A61E
719191614,010C11A61E
719191615,010C11A61E
719191615,010C11A61E
719191616,010C11A61E
719191617,010C11A61E
719191618,010C11A61E
719191618,010C11A61E
719191625,010C11A61E
719191626,010C11A61E
719191626,010C11A61E
719191627,010C11A61E
719191627,010C11A61E
719191628,010C11A61E
719191629,010C11A61E
719191629,010C11A61E
719191630,010C11A61E
719191631,010C11A61E
719191631,010C11A61E
719191632,010C11A61E
719191632,010C11A61E
719191633,010C11A61E
719191634,010C11A61E
719191634,010C11A61E
719191639,010C11A61E
719191639,010C11A61E
719191640,010C11A61E
719191640,010C11A61E
719191641,010C11A61E
719191642,010C11A61E
719191643,010C11A61E
719191643,010C11A61E
719191644,010C11A61E
719191645,010C11A61E
719191645,010C11A61E
719191646,010C11A61E
719191646,010C11A61E
719191647,010C11A61E
719191648,010C11A61E
719191648,010C11A61E
719191649,010C11A61E
719191650,010C11A61E
719191651,010C11A61E
719191651,010C11A61E
719191652,010C11A61E
719191653,010C11A61E
719191653,010C11A61E
719191654,010C11A61E
719191654,010C11A61E
719191655,010C11A61E
719191656,010C11A61E
719191656,010C11A61E
719191657,010C11A61E
719191702,010C11A61E
719191704,010C11A61E
719191705,010C11A61E
719191705,010C11A61E
719191706,010C11A61E
719191707,010C11A61E
719191707,010C11A61E
719191708,010C11A61E
719191708,010C11A61E
719191709,010C11A61E
719192422,010C1108EB
719192423,010C1108EB
719192423,010C1108EB
719192424,010C1108EB
719192425,010C1108EB
719192433,010C1108EB
719192434,010C1108EB
719192435,010C1108EB
719192435,010C1108EB
719192436,010C1108EB
719192437,010C1108EB
719192437,010C1108EB
719192438,010C1108EB
719192438,010C1108EB
719192439,010C1108EB
719192440,010C1108EB
719192440,010C1108EB
719192441,010C1108EB
719192441,010C1108EB
719192442,010C1108EB
719192443,010C1108EB
719192443,010C1108EB
719192444,010C1108EB
719192445,010C1108EB
719192445,010C1108EB
719192446,010C1108EB
719192446,010C1108EB
719192447,010C1108EB
719192448,010C1108EB
719192448,010C1108EB
719192449,010C1108EB
719192449,010C1108EB
719192450,010C1108EB
719192451,010C1108EB
719192451,010C1108EB
719192452,010C1108EB
719192452,010C1108EB
719192453,010C1108EB
719192456,010C1108EB
719192457,010C1108EB
719192458,010C1108EB
719192458,010C1108EB
719192459,010C1108EB
719192459,010C1108EB
719192500,010C1108EB
719192501,010C1108EB
719192502,010C1108EB
719192503,010C1108EB
719192504,010C1108EB
719192505,010C1108EB
719192505,010C1108EB
719192506,010C1108EB
719192507,010C1108EB
719192508,010C1108EB
719192511,010C1108EB
719192512,010C1108EB
719192513,010C1108EB
719192513,010C1108EB
719192514,010C1108EB
719192522,010C1108EB
719192522,010C1108EB
719192524,010C1108EB
719192524,010C1108EB
719192525,010C1108EB
719192525,010C1108EB
719192526,010C1108EB
719192527,010C1108EB
719192527,010C1108EB
719192528,010C1108EB
719192528,010C1108EB
719192529,010C1108EB
719192530,010C1108EB
719192530,010C1108EB
719192531,010C1108EB
719192532,010C1108EB
719192532,010C1108EB
719192533,010C1108EB
719192533,010C1108EB
719192534,010C1108EB
719192535,010C1108EB
719192535,010C1108EB
719192536,010C1108EB
719192536,010C1108EB
719192537,010C1108EB
719192538,010C1108EB
719192538,010C1108EB
719192539,010C1108EB
719192539,010C1108EB
719192540,010C1108EB
719192541,010C1108EB
719192541,010C1108EB
719192542,010C1108EB
719192543,010C1108EB
719192543,010C1108EB
719192544,010C1108EB
719192544,010C1108EB
719192545,010C1108EB
719192546,010C1108EB
719192546,010C1108EB
719192547,010C1108EB
719192547,010C1108EB
719192548,010C1108EB
719192549,010C1108EB
719192549,010C1108EB
719192550,010C1108EB
719192550,010C1108EB
719192551,010C1108EB
719192552,010C1108EB
719192552,010C1108EB
719192553,010C1108EB
719192554,010C1108EB
719192554,010C1108EB
719192555,010C1108EB
719192555,010C1108EB
719192556,010C1108EB
719192557,010C1108EB
719192557,010C1108EB
719192558,010C1108EB
719192558,010C1108EB
719192559,010C1108EB
719192600,010C1108EB
719192600,010C1108EB
719192601,010C1108EB
719192601,010C1108EB
719192602,010C1108EB
719192603,010C1108EB
719192603,010C1108EB
719192604,010C1108EB
719192605,010C1108EB
719192605,010C1108EB
